image,label,nanophase_iron_darkening_anomaly,agglutinate_glass_anomaly,reflectance_anomaly_score,mean_grain_size_microns
images/regolith_train_00740.jpg,1,-0.223945,0.424926,0.082641,584.52
images/regolith_train_00741.jpg,2,0.456523,-0.205027,-0.801709,420.13
images/regolith_train_00742.jpg,2,0.097289,0.221624,-0.231837,390.11
images/regolith_train_00743.jpg,2,-0.09667,0.527459,-0.132997,309.31
images/regolith_train_00744.jpg,0,0.299103,0.291027,-0.073648,676.27
images/regolith_train_00745.jpg,3,-0.44505,0.090928,-0.29036,291.03
images/regolith_train_00746.jpg,0,0.346824,0.034662,-0.048922,600.73
images/regolith_train_00747.jpg,0,0.142559,-0.26017,0.100765,656.58
images/regolith_train_00748.jpg,0,0.277069,0.284444,-0.217055,713.51
images/regolith_train_00749.jpg,3,0.312329,0.028856,-0.830605,250.57
images/regolith_train_00750.jpg,1,0.332849,0.263979,-0.284052,527.98
images/regolith_train_00751.jpg,0,0.055822,0.042524,0.199211,628.22
images/regolith_train_00752.jpg,1,-0.163406,0.020325,0.212522,531.25
images/regolith_train_00753.jpg,3,-0.074779,-0.19704,-0.468884,254.9
images/regolith_train_00754.jpg,2,0.005446,-0.027863,-0.235935,334.08
images/regolith_train_00755.jpg,0,0.188052,0.406348,-0.138858,706.11
images/regolith_train_00756.jpg,3,0.096054,-0.085745,-0.625522,221.91
images/regolith_train_00757.jpg,0,0.071605,-0.083573,0.025269,685.12
images/regolith_train_00758.jpg,2,0.286634,0.575572,-0.413438,269.2
images/regolith_train_00759.jpg,3,0.018141,0.024367,-0.342106,167.83
images/regolith_train_00760.jpg,0,0.351439,-0.094244,-0.190413,654.65
images/regolith_train_00761.jpg,2,0.136446,0.232622,-0.408572,323.58
images/regolith_train_00762.jpg,0,-0.033579,0.020417,0.377935,629.64
images/regolith_train_00763.jpg,0,0.014651,-0.185255,0.064011,649.49
images/regolith_train_00764.jpg,2,-0.106112,0.394981,-0.225559,364.87
images/regolith_train_00765.jpg,2,0.046072,0.039529,-0.404324,404.0
images/regolith_train_00766.jpg,3,0.064616,-0.237158,-0.647574,252.52
images/regolith_train_00767.jpg,1,-0.487286,0.142869,0.312388,569.13
images/regolith_train_00768.jpg,3,0.417545,0.241884,-0.939927,226.72
images/regolith_train_00769.jpg,2,0.27424,0.041982,-0.331267,261.59
images/regolith_train_00770.jpg,3,0.376096,-0.268796,-0.998375,260.65
images/regolith_train_00771.jpg,2,-0.08308,0.326032,-0.145894,403.18
images/regolith_train_00772.jpg,2,-0.072996,-0.063224,-0.333577,391.35
images/regolith_train_00773.jpg,3,0.232596,-0.136801,-0.852541,317.05
images/regolith_train_00774.jpg,0,0.006278,0.353177,0.194582,597.53
images/regolith_train_00775.jpg,1,-0.31622,-0.360618,0.209033,512.45
images/regolith_train_00776.jpg,1,0.388135,-0.304404,-0.519076,589.59
images/regolith_train_00777.jpg,0,0.337128,0.505171,-0.218761,673.47
images/regolith_train_00778.jpg,0,0.250878,-0.053548,-0.102584,701.82
images/regolith_train_00779.jpg,2,0.337709,0.38863,-0.547623,296.48
images/regolith_train_00780.jpg,0,0.147271,0.1438,0.086336,633.18
images/regolith_train_00781.jpg,0,-0.146791,0.012929,0.430672,599.74
images/regolith_train_00782.jpg,2,0.350376,0.189115,-0.648349,418.38
images/regolith_train_00783.jpg,1,-0.015756,0.075538,0.027927,521.46
images/regolith_train_00784.jpg,3,0.125233,-0.048151,-0.76883,243.07
images/regolith_train_00785.jpg,0,0.007521,0.237096,0.124904,691.65
images/regolith_train_00786.jpg,2,-0.291926,-0.405225,0.124847,287.22
images/regolith_train_00787.jpg,3,-0.114405,0.074375,-0.449537,191.96
images/regolith_train_00788.jpg,0,-0.086837,0.316253,0.040075,786.39
images/regolith_train_00789.jpg,3,0.328993,-0.025055,-0.904537,294.51
images/regolith_train_00790.jpg,1,0.232325,-0.105855,-0.28981,527.14
images/regolith_train_00791.jpg,1,0.45391,0.096186,-0.41435,519.69
images/regolith_train_00792.jpg,2,0.254726,-0.274956,-0.705588,501.2
images/regolith_train_00793.jpg,0,0.120054,-0.035786,-0.068035,689.29
images/regolith_train_00794.jpg,2,-0.347854,0.20229,0.133969,357.34
images/regolith_train_00795.jpg,3,-0.12495,0.376234,-0.634045,330.79
images/regolith_train_00796.jpg,0,-0.043558,0.009607,0.142591,734.99
images/regolith_train_00797.jpg,0,-0.324927,0.383149,0.510729,622.77
images/regolith_train_00798.jpg,0,-0.035669,0.272627,0.169343,687.4
images/regolith_train_00799.jpg,0,-0.32597,0.167054,0.213576,786.21
images/regolith_train_00800.jpg,3,-0.362095,0.072263,-0.19897,198.27
images/regolith_train_00801.jpg,1,0.075751,0.021345,-0.069063,454.11
images/regolith_train_00802.jpg,0,0.022799,-0.131367,0.254295,655.34
images/regolith_train_00803.jpg,3,-0.164387,-0.214422,-0.281096,199.18
images/regolith_train_00804.jpg,0,0.052817,0.367215,0.172237,663.73
images/regolith_train_00805.jpg,3,0.076205,0.125991,-0.586462,297.37
images/regolith_train_00806.jpg,0,0.376905,0.305875,0.02323,588.14
images/regolith_train_00807.jpg,0,-0.042637,0.288033,0.162752,694.25
images/regolith_train_00808.jpg,2,0.545997,0.302497,-0.683366,309.64
images/regolith_train_00809.jpg,2,-0.184289,-0.103565,0.047368,313.5
images/regolith_train_00810.jpg,3,-0.041066,0.070413,-0.315928,107.06
images/regolith_train_00811.jpg,1,-0.227282,0.114181,0.105369,593.16
images/regolith_train_00812.jpg,0,0.15992,0.113036,-0.096797,719.41
images/regolith_train_00813.jpg,0,0.394752,0.364452,-0.179147,674.74
images/regolith_train_00814.jpg,3,-0.299648,-0.055687,-0.226669,197.6
images/regolith_train_00815.jpg,0,-0.084294,0.353242,0.270965,697.69
images/regolith_train_00816.jpg,1,0.4398,0.001118,-0.485919,514.16
images/regolith_train_00817.jpg,2,0.296473,-0.004982,-0.535742,321.57
images/regolith_train_00818.jpg,2,-0.383654,0.063852,0.193169,291.48
images/regolith_train_00819.jpg,3,-0.050582,-0.031695,-0.328285,126.71
images/regolith_train_00820.jpg,2,-0.074698,-0.412821,-0.106659,326.19
images/regolith_train_00821.jpg,0,0.149315,-0.080781,0.154983,556.58
images/regolith_train_00822.jpg,3,-0.279685,-0.261787,-0.251556,263.17
images/regolith_train_00823.jpg,2,-0.168182,0.458257,-0.160767,377.74
images/regolith_train_00824.jpg,1,0.288721,0.369778,-0.403618,625.01
images/regolith_train_00825.jpg,0,-0.198874,0.080862,0.27941,739.11
images/regolith_train_00826.jpg,1,0.149035,-0.046838,-0.124588,526.88
images/regolith_train_00827.jpg,2,-0.170664,-0.141323,-0.100259,304.12
images/regolith_train_00828.jpg,2,0.485094,0.38519,-0.850423,324.99
images/regolith_train_00829.jpg,2,-0.109705,0.193208,0.011391,296.0
images/regolith_train_00830.jpg,3,-0.398643,-0.038622,-0.316874,289.04
images/regolith_train_00831.jpg,3,0.103422,0.26556,-0.603335,264.13
images/regolith_train_00832.jpg,0,0.26631,-0.05076,-0.10884,723.59
images/regolith_train_00833.jpg,2,0.324388,-0.013259,-0.500457,340.42
images/regolith_train_00834.jpg,3,-0.333199,-0.287808,-0.345463,310.32
images/regolith_train_00835.jpg,3,-0.14659,0.226306,-0.353111,168.8
images/regolith_train_00836.jpg,3,0.352262,0.177137,-0.813354,161.73
images/regolith_train_00837.jpg,0,0.421622,0.086048,-0.310533,719.78
images/regolith_train_00838.jpg,2,0.36004,-0.320562,-0.580848,280.33
images/regolith_train_00839.jpg,1,-0.360095,0.307068,0.514017,360.32
images/regolith_train_00840.jpg,0,0.113668,0.109695,0.031161,614.54
images/regolith_train_00841.jpg,0,-0.089302,-0.236753,0.240602,760.22
images/regolith_train_00842.jpg,3,-0.036992,-0.388909,-0.672891,251.26
images/regolith_train_00843.jpg,3,0.266173,-0.227482,-0.786411,208.44
images/regolith_train_00844.jpg,3,0.176438,-0.032765,-0.547313,195.13
images/regolith_train_00845.jpg,1,0.603763,-0.104717,-0.586609,539.9
images/regolith_train_00846.jpg,1,0.186032,-0.397087,-0.264016,579.2
images/regolith_train_00847.jpg,1,0.029627,-0.043001,-0.022471,570.41
images/regolith_train_00848.jpg,1,-0.10618,0.088151,0.210443,533.71
images/regolith_train_00849.jpg,1,0.018045,0.249349,-0.033638,487.79
images/regolith_train_00850.jpg,1,-0.209817,0.569448,0.194745,501.74
images/regolith_train_00851.jpg,2,0.250296,-0.388316,-0.554086,451.02
images/regolith_train_00852.jpg,3,-0.126808,0.301188,-0.381509,165.4
images/regolith_train_00853.jpg,3,0.192055,0.234665,-0.699914,231.01
images/regolith_train_00854.jpg,2,-0.19921,0.305461,-0.214465,374.28
images/regolith_train_00855.jpg,3,-0.000235,-0.019304,-0.454332,112.39
images/regolith_train_00856.jpg,2,-0.022058,-0.207814,-0.145298,308.61
images/regolith_train_00857.jpg,2,0.114868,0.377704,-0.433749,358.2
images/regolith_train_00858.jpg,3,0.02354,0.379597,-0.526962,244.0
images/regolith_train_00859.jpg,2,0.50243,0.195497,-0.487077,215.83
images/regolith_train_00860.jpg,3,0.056327,0.17145,-0.471412,137.08
images/regolith_train_00861.jpg,2,-0.268634,-0.002083,-0.194732,470.66
images/regolith_train_00862.jpg,2,0.417204,0.198273,-0.644437,328.41
images/regolith_train_00863.jpg,0,-0.083693,0.05612,0.389559,588.8
images/regolith_train_00864.jpg,2,0.294153,0.327865,-0.434159,301.05
images/regolith_train_00865.jpg,1,0.102062,0.177208,0.00185,443.15
images/regolith_train_00866.jpg,2,-0.291656,0.584978,-0.056075,389.29
images/regolith_train_00867.jpg,0,-0.280899,0.348875,0.406658,683.06
images/regolith_train_00868.jpg,2,-0.007795,0.244066,-0.298253,353.96
images/regolith_train_00869.jpg,1,-0.333905,0.406138,0.429658,469.35
images/regolith_train_00870.jpg,1,0.559021,-0.280153,-0.552264,503.26
images/regolith_train_00871.jpg,1,0.534325,-0.041874,-0.53811,561.92
images/regolith_train_00872.jpg,3,-0.139443,-0.099165,-0.575042,229.27
images/regolith_train_00873.jpg,0,0.16197,0.095235,0.084882,641.72
images/regolith_train_00874.jpg,3,-0.320394,0.223774,-0.164832,247.07
images/regolith_train_00875.jpg,3,0.321095,-0.170716,-0.709157,173.37
images/regolith_train_00876.jpg,2,-0.422188,-0.056166,0.147727,346.77
images/regolith_train_00877.jpg,0,-0.320059,-0.280632,0.351251,795.92
images/regolith_train_00878.jpg,1,0.507399,0.146981,-0.49553,498.27
images/regolith_train_00879.jpg,0,-0.194548,0.052206,0.350584,714.1
images/regolith_train_00880.jpg,3,-0.329265,0.375568,-0.196518,181.59
images/regolith_train_00881.jpg,3,0.295038,0.362011,-0.92518,273.14
images/regolith_train_00882.jpg,3,-0.42745,-0.249765,-0.181959,220.97
images/regolith_train_00883.jpg,0,-0.229268,0.374345,0.497121,642.67
images/regolith_train_00884.jpg,3,-0.078142,0.056425,-0.468423,289.54
images/regolith_train_00885.jpg,3,0.166024,0.17783,-0.63712,249.78
images/regolith_train_00886.jpg,2,0.547102,0.469025,-0.780466,350.01
images/regolith_train_00887.jpg,0,0.416935,-0.05835,-0.277536,719.08
images/regolith_train_00888.jpg,3,0.030854,-0.149464,-0.554407,248.93
images/regolith_train_00889.jpg,3,0.23973,-0.285451,-0.848598,262.34
images/regolith_train_00890.jpg,0,0.221544,0.475525,0.005519,626.9
images/regolith_train_00891.jpg,3,-0.389527,-0.198207,0.073602,124.2
images/regolith_train_00892.jpg,1,-0.015058,0.331618,-0.227304,637.89
images/regolith_train_00893.jpg,2,0.22295,-0.091012,-0.52395,412.11
images/regolith_train_00894.jpg,3,0.071036,-0.115433,-0.689033,262.95
images/regolith_train_00895.jpg,1,-0.075575,0.283142,0.022226,513.31
images/regolith_train_00896.jpg,3,-0.262541,-0.285915,-0.218399,153.5
images/regolith_train_00897.jpg,1,0.032827,-0.238128,-0.115259,585.5
images/regolith_train_00898.jpg,2,0.044551,0.376076,-0.108126,194.06
images/regolith_train_00899.jpg,2,-0.389773,0.178163,-0.058196,458.26
images/regolith_train_00900.jpg,2,0.385668,-0.268494,-0.776854,429.18
images/regolith_train_00901.jpg,3,-0.25656,-0.046445,-0.293391,192.71
images/regolith_train_00902.jpg,1,-0.038087,-0.385031,0.024009,518.4
images/regolith_train_00903.jpg,0,-0.301696,0.315448,0.463095,662.75
images/regolith_train_00904.jpg,3,0.13529,0.203684,-0.597588,239.44
images/regolith_train_00905.jpg,1,0.514295,0.191722,-0.609236,576.52
images/regolith_train_00906.jpg,0,0.400631,0.107168,-0.237024,660.36
images/regolith_train_00907.jpg,2,0.323602,0.074084,-0.604157,314.01
images/regolith_train_00908.jpg,1,0.281108,-0.437085,-0.545404,697.66
images/regolith_train_00909.jpg,1,-0.032333,0.402881,-0.093546,584.07
images/regolith_train_00910.jpg,0,0.13699,0.353188,-0.05621,730.37
images/regolith_train_00911.jpg,1,-0.242358,-0.235878,0.244597,508.68
images/regolith_train_00912.jpg,0,-0.084559,0.219219,0.403623,659.8
images/regolith_train_00913.jpg,3,0.166057,-0.188225,-0.713623,229.38
images/regolith_train_00914.jpg,3,-0.004278,-0.096395,-0.463953,262.46
images/regolith_train_00915.jpg,3,-0.26468,0.07337,-0.592907,349.0
images/regolith_train_00916.jpg,2,0.250865,0.222927,-0.509447,374.22
images/regolith_train_00917.jpg,3,-0.104369,-0.112964,-0.215163,140.77
images/regolith_train_00918.jpg,1,-0.057253,0.107039,-0.114932,651.77
images/regolith_train_00919.jpg,3,-0.111722,0.197021,-0.353823,227.01
images/regolith_train_00920.jpg,1,0.268891,0.046009,-0.178912,443.61
images/regolith_train_00921.jpg,1,-0.060619,0.230206,0.162021,542.75
images/regolith_train_00922.jpg,1,0.503741,-0.24657,-0.50329,560.87
images/regolith_train_00923.jpg,0,-0.132551,0.367031,0.354083,631.42
images/regolith_train_00924.jpg,1,-0.44291,-0.430756,0.350495,514.59
images/regolith_train_00925.jpg,1,0.186876,0.096574,-0.352333,629.39
images/regolith_train_00926.jpg,2,-7.6e-05,0.516376,-0.182908,341.7
images/regolith_train_00927.jpg,0,0.374207,0.305897,-0.217282,596.65
images/regolith_train_00928.jpg,0,0.398136,-0.087853,-0.014087,604.88
images/regolith_train_00929.jpg,2,-0.307435,0.38066,0.002466,368.51
images/regolith_train_00930.jpg,0,0.313703,0.389785,-0.075609,598.42
images/regolith_train_00931.jpg,3,0.135886,0.103178,-0.861229,294.84
images/regolith_train_00932.jpg,3,0.04368,0.008572,-0.487046,233.16
images/regolith_train_00933.jpg,3,0.354647,-0.01459,-0.750954,197.89
images/regolith_train_00934.jpg,3,0.297604,-0.210635,-0.745697,260.43
images/regolith_train_00935.jpg,2,0.642673,0.390925,-0.998683,419.11
images/regolith_train_00936.jpg,2,0.290674,-0.371393,-0.615253,394.97
images/regolith_train_00937.jpg,0,-0.103616,-0.113125,0.290632,674.73
images/regolith_train_00938.jpg,2,-0.323969,0.330613,0.113971,325.71
images/regolith_train_00939.jpg,1,0.215268,-0.353326,-0.318676,517.87
images/regolith_train_00940.jpg,3,-0.124181,0.002057,-0.423031,310.46
images/regolith_train_00941.jpg,3,-0.344008,-0.099314,-0.235646,216.83
images/regolith_train_00942.jpg,0,0.248463,-0.00316,0.044274,667.75
images/regolith_train_00943.jpg,3,-0.155163,0.002028,-0.245961,227.89
images/regolith_train_00944.jpg,3,0.236718,0.102804,-0.798601,258.91
images/regolith_train_00945.jpg,3,0.074071,0.153002,-0.594543,300.74
images/regolith_train_00946.jpg,0,0.151852,-0.027589,-0.05423,709.46
images/regolith_train_00947.jpg,2,-0.38312,0.440162,0.082701,396.36
images/regolith_train_00948.jpg,3,0.076723,-0.281484,-0.619337,196.59
images/regolith_train_00949.jpg,2,0.499325,0.123436,-0.816496,343.93
images/regolith_train_00950.jpg,2,0.054167,0.081124,-0.252978,283.78
images/regolith_train_00951.jpg,1,-0.00944,-0.264515,-0.102493,606.96
images/regolith_train_00952.jpg,1,0.501519,-0.240883,-0.532683,560.75
images/regolith_train_00953.jpg,1,0.156477,-0.263037,-0.047961,528.38
images/regolith_train_00954.jpg,3,-0.237717,0.111711,-0.123666,159.86
images/regolith_train_00955.jpg,1,-0.418481,-0.230893,0.44205,442.07
images/regolith_train_00956.jpg,2,0.535083,-0.089988,-0.885132,454.74
images/regolith_train_00957.jpg,1,0.404784,-0.281582,-0.340888,495.91
images/regolith_train_00958.jpg,0,-0.037246,0.320035,0.320386,657.1
images/regolith_train_00959.jpg,3,-0.301563,0.059447,-0.269895,249.82
images/regolith_train_00960.jpg,0,0.324674,0.187734,-0.208401,709.47
images/regolith_train_00961.jpg,2,0.275288,0.209093,-0.555668,370.52
images/regolith_train_00962.jpg,1,0.490895,0.506022,-0.416114,514.59
images/regolith_train_00963.jpg,3,0.185528,-0.447876,-0.839826,280.36
images/regolith_train_00964.jpg,3,0.02682,0.063455,-0.629768,256.28
images/regolith_train_00965.jpg,2,-0.082608,0.355626,-0.286553,361.56
images/regolith_train_00966.jpg,2,0.365745,-0.373112,-0.611512,417.52
images/regolith_train_00967.jpg,3,-0.254984,0.508265,-0.212707,200.79
images/regolith_train_00968.jpg,3,0.229653,-0.291797,-0.766456,235.44
images/regolith_train_00969.jpg,0,-0.133826,0.11142,0.430625,620.26
images/regolith_train_00970.jpg,0,0.345339,0.271935,0.054106,543.87
images/regolith_train_00971.jpg,1,-0.380229,-0.100715,0.184899,577.41
images/regolith_train_00972.jpg,1,0.344537,0.334306,-0.532628,643.83
images/regolith_train_00973.jpg,3,-0.025487,0.468819,-0.505169,234.15
images/regolith_train_00974.jpg,0,-0.29411,-0.065361,0.475862,652.84
images/regolith_train_00975.jpg,3,0.057746,-0.160243,-0.467796,192.0
images/regolith_train_00976.jpg,2,0.251425,-0.266823,-0.290341,276.96
images/regolith_train_00977.jpg,1,0.205558,-0.424871,-0.337774,576.14
images/regolith_train_00978.jpg,2,-0.318318,0.104252,-0.02484,409.45
images/regolith_train_00979.jpg,2,0.368557,-0.368106,-0.617107,346.04
images/regolith_train_00980.jpg,1,0.365282,-0.00039,-0.380835,510.84
images/regolith_train_00981.jpg,3,0.128907,0.423682,-0.764223,307.23
images/regolith_train_00982.jpg,0,0.447429,0.233811,-0.251892,721.98
images/regolith_train_00983.jpg,1,-0.23875,0.52451,0.328324,456.45
images/regolith_train_00984.jpg,1,-0.072248,0.239558,-0.053005,571.98
images/regolith_train_00985.jpg,3,-0.108779,-0.05185,-0.406989,214.88
images/regolith_train_00986.jpg,1,0.32352,0.028451,-0.380601,560.07
images/regolith_train_00987.jpg,3,-0.035138,0.17428,-0.495834,144.9
images/regolith_train_00988.jpg,0,0.419949,0.266921,-0.189724,661.33
images/regolith_train_00989.jpg,1,-0.076234,0.314463,-0.32336,718.48
images/regolith_train_00990.jpg,0,-0.181635,0.26052,0.31633,731.4
images/regolith_train_00991.jpg,0,0.177427,0.146379,0.177392,657.61
images/regolith_train_00992.jpg,0,-0.113846,-0.096358,0.351381,594.91
images/regolith_train_00993.jpg,0,0.186478,-0.235736,0.024634,689.36
images/regolith_train_00994.jpg,3,-0.101174,0.035279,-0.305861,159.84
images/regolith_train_00995.jpg,1,-0.369958,-0.041973,0.250467,607.87
images/regolith_train_00996.jpg,0,0.307778,0.138044,0.02445,545.11
images/regolith_train_00997.jpg,3,-0.13195,0.313335,-0.338303,245.94
images/regolith_train_00998.jpg,3,-0.312395,-0.126746,-0.116435,198.44
images/regolith_train_00999.jpg,2,-0.332315,0.343324,-0.040784,386.77
images/regolith_train_01000.jpg,1,-0.399056,0.112127,0.30708,610.33
images/regolith_train_01001.jpg,2,-0.284996,0.024649,-0.104184,405.29
images/regolith_train_01002.jpg,1,0.119232,0.152401,0.047751,467.37
images/regolith_train_01003.jpg,0,-0.35491,-0.007718,0.322113,744.36
images/regolith_train_01004.jpg,1,-0.075364,-0.43672,-0.006407,528.96
images/regolith_train_01005.jpg,3,0.141286,0.119264,-0.693545,270.13
images/regolith_train_01006.jpg,0,0.335538,0.111041,-0.169202,766.19
images/regolith_train_01007.jpg,3,0.079283,-0.24484,-0.718295,213.78
images/regolith_train_01008.jpg,0,0.090893,0.091184,0.307474,587.71
images/regolith_train_01009.jpg,1,-0.32196,0.033475,0.049305,601.05
images/regolith_train_01010.jpg,2,0.347715,-0.425891,-0.597138,351.95
images/regolith_train_01011.jpg,1,0.29324,0.273596,-0.257686,488.45
images/regolith_train_01012.jpg,2,-0.183318,0.476519,-0.140261,350.14
images/regolith_train_01013.jpg,1,-0.106233,0.105249,0.095155,537.81
images/regolith_train_01014.jpg,2,0.347132,0.289905,-0.378645,360.44
images/regolith_train_01015.jpg,2,-0.286976,0.257616,0.113223,284.92
images/regolith_train_01016.jpg,2,-0.156291,0.368052,-0.367928,383.33
images/regolith_train_01017.jpg,3,0.051663,-0.026738,-0.586449,158.83
images/regolith_train_01018.jpg,0,0.363805,-0.258059,-0.017654,583.02
images/regolith_train_01019.jpg,2,-0.333967,0.295171,0.114348,346.07
images/regolith_train_01020.jpg,3,0.022379,-0.062985,-0.580277,253.45
images/regolith_train_01021.jpg,0,-0.045063,0.272623,0.334161,651.19
images/regolith_train_01022.jpg,3,0.162844,-0.062662,-0.576659,305.91
images/regolith_train_01023.jpg,2,0.286746,0.309927,-0.51606,335.85
images/regolith_train_01024.jpg,2,-0.116917,-0.273563,-0.027355,342.18
images/regolith_train_01025.jpg,2,0.281742,0.44934,-0.69355,422.84
images/regolith_train_01026.jpg,3,0.058771,0.178967,-0.588377,229.25
images/regolith_train_01027.jpg,2,-0.522998,0.331559,0.165058,398.9
images/regolith_train_01028.jpg,2,-0.091968,-0.291846,-0.194915,432.71
images/regolith_train_01029.jpg,1,0.055052,0.304378,0.038404,495.45
images/regolith_train_01030.jpg,1,-0.393642,0.027611,0.47723,525.95
images/regolith_train_01031.jpg,3,0.247045,0.236387,-0.827501,280.99
images/regolith_train_01032.jpg,2,0.343766,-0.064461,-0.586306,436.97
images/regolith_train_01033.jpg,2,0.187114,0.073788,-0.569184,516.03
images/regolith_train_01034.jpg,2,-0.001487,0.37477,-0.159358,287.73
images/regolith_train_01035.jpg,1,-0.431649,0.292973,0.288672,641.2
images/regolith_train_01036.jpg,1,0.005217,-0.367919,0.022048,520.54
images/regolith_train_01037.jpg,1,0.563235,0.400869,-0.472211,484.53
images/regolith_train_01038.jpg,2,-0.226087,0.472482,0.064655,287.94
images/regolith_train_01039.jpg,3,-0.192788,0.104386,-0.503,274.15
images/regolith_train_01040.jpg,2,-0.360492,-0.191977,-0.102607,449.52
images/regolith_train_01041.jpg,3,-0.317097,-0.26364,-0.42904,326.97
images/regolith_train_01042.jpg,1,0.183756,0.37323,-0.239535,590.36
images/regolith_train_01043.jpg,2,-0.11065,0.216177,-0.186365,386.79
images/regolith_train_01044.jpg,3,0.436655,0.138533,-0.795458,138.89
images/regolith_train_01045.jpg,0,-0.237344,0.241872,0.444434,661.91
images/regolith_train_01046.jpg,3,0.030714,-0.026205,-0.568336,289.02
images/regolith_train_01047.jpg,2,-0.397561,-0.389891,0.178196,356.22
images/regolith_train_01048.jpg,1,-0.145855,0.237527,0.04313,548.94
images/regolith_train_01049.jpg,0,0.153026,-0.000648,0.129305,668.66
images/regolith_train_01050.jpg,0,0.055953,0.172222,0.180624,649.71
images/regolith_train_01051.jpg,3,-0.343839,-0.155267,-0.167442,225.42
images/regolith_train_01052.jpg,3,0.164392,0.371753,-0.702257,243.56
images/regolith_train_01053.jpg,3,-0.093351,-0.013518,-0.404025,202.1
images/regolith_train_01054.jpg,1,0.171303,0.032973,-0.294067,569.89
images/regolith_train_01055.jpg,0,-0.055667,0.311595,0.322184,612.07
images/regolith_train_01056.jpg,3,-0.09415,0.05523,-0.445964,245.52
images/regolith_train_01057.jpg,3,0.353902,-0.059592,-0.766197,212.6
images/regolith_train_01058.jpg,2,-0.441968,-0.216852,0.241821,323.7
images/regolith_train_01059.jpg,0,0.141113,-0.204605,0.000523,645.87
images/regolith_train_01060.jpg,3,-0.298392,-0.254296,-0.120248,188.06
images/regolith_train_01061.jpg,0,-0.190956,0.217367,0.389393,628.5
images/regolith_train_01062.jpg,0,-0.077398,0.465769,0.406959,546.54
images/regolith_train_01063.jpg,2,-0.117398,-0.278539,-0.141191,301.94
images/regolith_train_01064.jpg,1,0.456819,0.31855,-0.529119,564.58
images/regolith_train_01065.jpg,2,-0.311448,-0.348836,-0.157924,430.33
images/regolith_train_01066.jpg,3,0.080084,-0.161856,-0.712654,298.43
images/regolith_train_01067.jpg,2,-0.298151,-0.267051,0.104573,323.18
images/regolith_train_01068.jpg,0,-0.130768,-0.153461,0.430666,649.35
images/regolith_train_01069.jpg,3,0.252222,-0.278272,-0.535083,44.54
images/regolith_train_01070.jpg,0,0.061021,0.271434,0.094569,646.8
images/regolith_train_01071.jpg,2,-0.433686,-0.130853,0.107582,336.33
images/regolith_train_01072.jpg,0,0.46864,0.284033,-0.111471,601.17
images/regolith_train_01073.jpg,3,-0.296034,-0.244849,-0.225213,273.31
images/regolith_train_01074.jpg,1,-0.187737,-0.357367,-0.106921,606.61
images/regolith_train_01075.jpg,0,0.254927,0.125557,-0.034043,676.45
images/regolith_train_01076.jpg,3,0.134316,0.244879,-0.734703,369.24
images/regolith_train_01077.jpg,0,0.447367,-0.093599,-0.120052,690.69
images/regolith_train_01078.jpg,2,0.003761,0.41724,-0.370648,401.48
images/regolith_train_01079.jpg,3,0.144126,-0.01555,-0.648059,227.49
images/regolith_train_01080.jpg,3,0.141362,0.16616,-0.761747,262.43
images/regolith_train_01081.jpg,3,-0.236715,-0.141026,-0.417227,252.54
images/regolith_train_01082.jpg,1,0.203407,0.590451,-0.146181,512.77
images/regolith_train_01083.jpg,0,-0.160808,0.048016,0.254819,673.32
images/regolith_train_01084.jpg,1,0.395249,-0.052852,-0.600124,625.55
images/regolith_train_01085.jpg,1,-0.178984,-0.176996,0.098208,552.23
images/regolith_train_01086.jpg,1,0.269679,0.012913,-0.194292,523.34
images/regolith_train_01087.jpg,0,0.189134,-0.25113,-0.077102,720.34
images/regolith_train_01088.jpg,1,-0.296576,0.117104,0.239081,530.9
images/regolith_train_01089.jpg,0,-0.196015,-0.175324,0.452469,686.74
images/regolith_train_01090.jpg,0,0.179539,-0.031926,0.173678,618.33
images/regolith_train_01091.jpg,1,0.041974,0.193156,0.03361,458.17
images/regolith_train_01092.jpg,2,0.140348,0.425064,-0.456695,448.48
images/regolith_train_01093.jpg,0,-0.234533,0.251425,0.251164,700.05
images/regolith_train_01094.jpg,3,0.006815,-0.000761,-0.711447,332.26
images/regolith_train_01095.jpg,2,-0.406411,-0.002186,0.147279,389.68
images/regolith_train_01096.jpg,2,0.446738,-0.32761,-0.690529,298.44
images/regolith_train_01097.jpg,0,0.352092,0.169586,0.054319,666.97
images/regolith_train_01098.jpg,1,0.496205,0.361404,-0.485661,492.8
images/regolith_train_01099.jpg,2,0.169723,0.164797,-0.282829,218.77
images/regolith_train_01100.jpg,1,-0.00626,0.185606,-0.001892,450.45
images/regolith_train_01101.jpg,1,0.132016,0.155084,-0.122047,510.36
images/regolith_train_01102.jpg,0,-0.169067,0.269128,0.16867,800.0
images/regolith_train_01103.jpg,0,-0.017568,0.0859,0.136785,732.42
images/regolith_train_01104.jpg,0,-0.205523,-0.048666,0.442285,628.18
images/regolith_train_01105.jpg,1,0.526131,-0.100403,-0.481473,469.82
images/regolith_train_01106.jpg,2,-0.046463,0.211535,-0.258784,367.28
images/regolith_train_01107.jpg,0,0.405925,0.140867,-0.088897,633.91
images/regolith_train_01108.jpg,0,0.262253,0.11813,0.003754,659.36
images/regolith_train_01109.jpg,0,0.151132,0.295569,0.055206,724.49
images/regolith_train_01110.jpg,2,0.1273,-0.198177,-0.319159,386.01
